
Q1	0.001234292984008789	0.03689765930175781	0.46283769607543945	2.2626426219940186	1	2
Q2	0.0009720325469970703	0.07157373428344727	0.2814292907714844	1.1063246726989746	1	5304
Q3	0.001203298568725586	0.07232427597045898	0.28287553787231445	0.6992473602294922	1	1187
Q4	0.0018837451934814453	0.07222867012023926	0.6495447158813477	33.53967499732971	1	173014
Q5	0.0019409656524658203	0.051274776458740234	27.11512327194214	27.13934898376465	1	640
